_non,DepartingPort,ArrivingPort,Airline,dep_lat,dep_lon,arr_lat,arr_lon,dep_iata,arr_iata
40538,sydney,melbourne,Jetstar,-33.869,151.262,-37.673302,144.843002,RSE,MEL
40539,sydney,melbourne,Jetstar,-33.869,151.262,-38.039398,144.468994,RSE,AVV
40540,sydney,melbourne,Jetstar,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
40541,sydney,melbourne,Jetstar,-33.869,151.262,-37.7281,144.901993,RSE,MEB
41024,sydney,adelaide,Qantas,-33.869,151.262,-34.945,138.531006,RSE,ADL
41054,sydney,brisbane,Qantas,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
41055,sydney,brisbane,Qantas,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
41097,sydney,melbourne,Qantas,-33.869,151.262,-37.673302,144.843002,RSE,MEL
41098,sydney,melbourne,Qantas,-33.869,151.262,-38.039398,144.468994,RSE,AVV
41099,sydney,melbourne,Qantas,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
41100,sydney,melbourne,Qantas,-33.869,151.262,-37.7281,144.901993,RSE,MEB
41124,sydney,perth,Qantas,-33.869,151.262,-31.94029999,115.9670029,RSE,PER
41125,sydney,perth,Qantas,-33.869,151.262,-32.09749985,115.8809967,RSE,JAD
41541,sydney,albury,QantasLink,-33.869,151.262,-36.06779861,146.9579926,RSE,ABX
41551,sydney,armidale,QantasLink,-33.869,151.262,-30.52809906,151.6170044,RSE,ARM
41561,sydney,ballina,QantasLink,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
41568,sydney,coffs harbour,QantasLink,-33.869,151.262,-30.32060051,153.1159973,RSE,CFS
41573,sydney,dubbo,QantasLink,-33.869,151.262,-32.21670151,148.5749969,RSE,DBO
41578,sydney,wagga wagga,QantasLink,-33.869,151.262,-35.16529846,147.4660034,RSE,WGA
41660,sydney,albury,Regional Express,-33.869,151.262,-36.06779861,146.9579926,RSE,ABX
41670,sydney,armidale,Regional Express,-33.869,151.262,-30.52809906,151.6170044,RSE,ARM
41680,sydney,ballina,Regional Express,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
41687,sydney,dubbo,Regional Express,-33.869,151.262,-32.21670151,148.5749969,RSE,DBO
41692,sydney,wagga wagga,Regional Express,-33.869,151.262,-35.16529846,147.4660034,RSE,WGA
42717,sydney,adelaide,Virgin Australia,-33.869,151.262,-34.945,138.531006,RSE,ADL
42729,sydney,ballina,Virgin Australia,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
42757,sydney,brisbane,Virgin Australia,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
42758,sydney,brisbane,Virgin Australia,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
42776,sydney,coffs harbour,Virgin Australia,-33.869,151.262,-30.32060051,153.1159973,RSE,CFS
42781,sydney,hobart,Virgin Australia,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
42786,sydney,launceston,Virgin Australia,-33.869,151.262,-41.54529953,147.2140045,RSE,LST
42815,sydney,melbourne,Virgin Australia,-33.869,151.262,-37.673302,144.843002,RSE,MEL
42816,sydney,melbourne,Virgin Australia,-33.869,151.262,-38.039398,144.468994,RSE,AVV
42817,sydney,melbourne,Virgin Australia,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
42818,sydney,melbourne,Virgin Australia,-33.869,151.262,-37.7281,144.901993,RSE,MEB
42842,sydney,perth,Virgin Australia,-33.869,151.262,-31.94029999,115.9670029,RSE,PER
42843,sydney,perth,Virgin Australia,-33.869,151.262,-32.09749985,115.8809967,RSE,JAD
43935,sydney,adelaide,All Airlines,-33.869,151.262,-34.945,138.531006,RSE,ADL
43947,sydney,albury,All Airlines,-33.869,151.262,-36.06779861,146.9579926,RSE,ABX
43957,sydney,armidale,All Airlines,-33.869,151.262,-30.52809906,151.6170044,RSE,ARM
43967,sydney,ballina,All Airlines,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
43995,sydney,brisbane,All Airlines,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
43996,sydney,brisbane,All Airlines,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
44014,sydney,coffs harbour,All Airlines,-33.869,151.262,-30.32060051,153.1159973,RSE,CFS
44019,sydney,dubbo,All Airlines,-33.869,151.262,-32.21670151,148.5749969,RSE,DBO
44024,sydney,hobart,All Airlines,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
44029,sydney,launceston,All Airlines,-33.869,151.262,-41.54529953,147.2140045,RSE,LST
44058,sydney,melbourne,All Airlines,-33.869,151.262,-37.673302,144.843002,RSE,MEL
44059,sydney,melbourne,All Airlines,-33.869,151.262,-38.039398,144.468994,RSE,AVV
44060,sydney,melbourne,All Airlines,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
44061,sydney,melbourne,All Airlines,-33.869,151.262,-37.7281,144.901993,RSE,MEB
44085,sydney,perth,All Airlines,-33.869,151.262,-31.94029999,115.9670029,RSE,PER
44086,sydney,perth,All Airlines,-33.869,151.262,-32.09749985,115.8809967,RSE,JAD
44094,sydney,wagga wagga,All Airlines,-33.869,151.262,-35.16529846,147.4660034,RSE,WGA
44693,sydney,adelaide,Jetstar,-33.869,151.262,-34.945,138.531006,RSE,ADL
44705,sydney,ballina,Jetstar,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
44733,sydney,brisbane,Jetstar,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
44734,sydney,brisbane,Jetstar,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
44752,sydney,hobart,Jetstar,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
44757,sydney,launceston,Jetstar,-33.869,151.262,-41.54529953,147.2140045,RSE,LST
44786,sydney,melbourne,Jetstar,-33.869,151.262,-37.673302,144.843002,RSE,MEL
44787,sydney,melbourne,Jetstar,-33.869,151.262,-38.039398,144.468994,RSE,AVV
44788,sydney,melbourne,Jetstar,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
44789,sydney,melbourne,Jetstar,-33.869,151.262,-37.7281,144.901993,RSE,MEB
45338,sydney,adelaide,Qantas,-33.869,151.262,-34.945,138.531006,RSE,ADL
45368,sydney,brisbane,Qantas,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
45369,sydney,brisbane,Qantas,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
45411,sydney,melbourne,Qantas,-33.869,151.262,-37.673302,144.843002,RSE,MEL
45412,sydney,melbourne,Qantas,-33.869,151.262,-38.039398,144.468994,RSE,AVV
45413,sydney,melbourne,Qantas,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
45414,sydney,melbourne,Qantas,-33.869,151.262,-37.7281,144.901993,RSE,MEB
45438,sydney,perth,Qantas,-33.869,151.262,-31.94029999,115.9670029,RSE,PER
45439,sydney,perth,Qantas,-33.869,151.262,-32.09749985,115.8809967,RSE,JAD
45841,sydney,albury,QantasLink,-33.869,151.262,-36.06779861,146.9579926,RSE,ABX
45851,sydney,armidale,QantasLink,-33.869,151.262,-30.52809906,151.6170044,RSE,ARM
45861,sydney,ballina,QantasLink,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
45868,sydney,coffs harbour,QantasLink,-33.869,151.262,-30.32060051,153.1159973,RSE,CFS
45873,sydney,dubbo,QantasLink,-33.869,151.262,-32.21670151,148.5749969,RSE,DBO
45878,sydney,wagga wagga,QantasLink,-33.869,151.262,-35.16529846,147.4660034,RSE,WGA
45960,sydney,albury,Regional Express,-33.869,151.262,-36.06779861,146.9579926,RSE,ABX
45970,sydney,armidale,Regional Express,-33.869,151.262,-30.52809906,151.6170044,RSE,ARM
45980,sydney,ballina,Regional Express,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
45987,sydney,dubbo,Regional Express,-33.869,151.262,-32.21670151,148.5749969,RSE,DBO
45992,sydney,wagga wagga,Regional Express,-33.869,151.262,-35.16529846,147.4660034,RSE,WGA
47003,sydney,adelaide,Virgin Australia,-33.869,151.262,-34.945,138.531006,RSE,ADL
47015,sydney,ballina,Virgin Australia,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
47043,sydney,brisbane,Virgin Australia,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
47044,sydney,brisbane,Virgin Australia,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
47062,sydney,coffs harbour,Virgin Australia,-33.869,151.262,-30.32060051,153.1159973,RSE,CFS
47067,sydney,hobart,Virgin Australia,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
47072,sydney,launceston,Virgin Australia,-33.869,151.262,-41.54529953,147.2140045,RSE,LST
47101,sydney,melbourne,Virgin Australia,-33.869,151.262,-37.673302,144.843002,RSE,MEL
47102,sydney,melbourne,Virgin Australia,-33.869,151.262,-38.039398,144.468994,RSE,AVV
47103,sydney,melbourne,Virgin Australia,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
47104,sydney,melbourne,Virgin Australia,-33.869,151.262,-37.7281,144.901993,RSE,MEB
47128,sydney,perth,Virgin Australia,-33.869,151.262,-31.94029999,115.9670029,RSE,PER
47129,sydney,perth,Virgin Australia,-33.869,151.262,-32.09749985,115.8809967,RSE,JAD
48201,sydney,adelaide,All Airlines,-33.869,151.262,-34.945,138.531006,RSE,ADL
48213,sydney,albury,All Airlines,-33.869,151.262,-36.06779861,146.9579926,RSE,ABX
48223,sydney,armidale,All Airlines,-33.869,151.262,-30.52809906,151.6170044,RSE,ARM
48233,sydney,ballina,All Airlines,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
48261,sydney,brisbane,All Airlines,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
48262,sydney,brisbane,All Airlines,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
48280,sydney,coffs harbour,All Airlines,-33.869,151.262,-30.32060051,153.1159973,RSE,CFS
48285,sydney,dubbo,All Airlines,-33.869,151.262,-32.21670151,148.5749969,RSE,DBO
48290,sydney,hobart,All Airlines,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
48295,sydney,launceston,All Airlines,-33.869,151.262,-41.54529953,147.2140045,RSE,LST
48324,sydney,melbourne,All Airlines,-33.869,151.262,-37.673302,144.843002,RSE,MEL
48325,sydney,melbourne,All Airlines,-33.869,151.262,-38.039398,144.468994,RSE,AVV
48326,sydney,melbourne,All Airlines,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
48327,sydney,melbourne,All Airlines,-33.869,151.262,-37.7281,144.901993,RSE,MEB
48351,sydney,perth,All Airlines,-33.869,151.262,-31.94029999,115.9670029,RSE,PER
48352,sydney,perth,All Airlines,-33.869,151.262,-32.09749985,115.8809967,RSE,JAD
48360,sydney,wagga wagga,All Airlines,-33.869,151.262,-35.16529846,147.4660034,RSE,WGA
49173,sydney,adelaide,Jetstar,-33.869,151.262,-34.945,138.531006,RSE,ADL
49185,sydney,ballina,Jetstar,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
49213,sydney,brisbane,Jetstar,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
49214,sydney,brisbane,Jetstar,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
49232,sydney,cairns,Jetstar,-33.869,151.262,-16.88579941,145.7550049,RSE,CNS
49246,sydney,gold coast,Jetstar,-33.869,151.262,-28.1644001,153.5050049,RSE,OOL
49257,sydney,hobart,Jetstar,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
49262,sydney,launceston,Jetstar,-33.869,151.262,-41.54529953,147.2140045,RSE,LST
49291,sydney,melbourne,Jetstar,-33.869,151.262,-37.673302,144.843002,RSE,MEL
49292,sydney,melbourne,Jetstar,-33.869,151.262,-38.039398,144.468994,RSE,AVV
49293,sydney,melbourne,Jetstar,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
49294,sydney,melbourne,Jetstar,-33.869,151.262,-37.7281,144.901993,RSE,MEB
49973,sydney,adelaide,Qantas,-33.869,151.262,-34.945,138.531006,RSE,ADL
49985,sydney,ballina,Qantas,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
50013,sydney,brisbane,Qantas,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
50014,sydney,brisbane,Qantas,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
50032,sydney,cairns,Qantas,-33.869,151.262,-16.88579941,145.7550049,RSE,CNS
50046,sydney,gold coast,Qantas,-33.869,151.262,-28.1644001,153.5050049,RSE,OOL
50057,sydney,hobart,Qantas,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
50086,sydney,melbourne,Qantas,-33.869,151.262,-37.673302,144.843002,RSE,MEL
50087,sydney,melbourne,Qantas,-33.869,151.262,-38.039398,144.468994,RSE,AVV
50088,sydney,melbourne,Qantas,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
50089,sydney,melbourne,Qantas,-33.869,151.262,-37.7281,144.901993,RSE,MEB
50113,sydney,perth,Qantas,-33.869,151.262,-31.94029999,115.9670029,RSE,PER
50114,sydney,perth,Qantas,-33.869,151.262,-32.09749985,115.8809967,RSE,JAD
50619,sydney,albury,QantasLink,-33.869,151.262,-36.06779861,146.9579926,RSE,ABX
50629,sydney,armidale,QantasLink,-33.869,151.262,-30.52809906,151.6170044,RSE,ARM
50639,sydney,ballina,QantasLink,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
50646,sydney,coffs harbour,QantasLink,-33.869,151.262,-30.32060051,153.1159973,RSE,CFS
50651,sydney,dubbo,QantasLink,-33.869,151.262,-32.21670151,148.5749969,RSE,DBO
50656,sydney,hobart,QantasLink,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
50661,sydney,wagga wagga,QantasLink,-33.869,151.262,-35.16529846,147.4660034,RSE,WGA
50743,sydney,albury,Regional Express,-33.869,151.262,-36.06779861,146.9579926,RSE,ABX
50753,sydney,armidale,Regional Express,-33.869,151.262,-30.52809906,151.6170044,RSE,ARM
50763,sydney,ballina,Regional Express,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
50770,sydney,dubbo,Regional Express,-33.869,151.262,-32.21670151,148.5749969,RSE,DBO
50775,sydney,wagga wagga,Regional Express,-33.869,151.262,-35.16529846,147.4660034,RSE,WGA
52014,sydney,adelaide,Virgin Australia,-33.869,151.262,-34.945,138.531006,RSE,ADL
52026,sydney,ballina,Virgin Australia,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
52054,sydney,brisbane,Virgin Australia,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
52055,sydney,brisbane,Virgin Australia,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
52073,sydney,cairns,Virgin Australia,-33.869,151.262,-16.88579941,145.7550049,RSE,CNS
52078,sydney,coffs harbour,Virgin Australia,-33.869,151.262,-30.32060051,153.1159973,RSE,CFS
52092,sydney,gold coast,Virgin Australia,-33.869,151.262,-28.1644001,153.5050049,RSE,OOL
52103,sydney,hobart,Virgin Australia,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
52108,sydney,launceston,Virgin Australia,-33.869,151.262,-41.54529953,147.2140045,RSE,LST
52137,sydney,melbourne,Virgin Australia,-33.869,151.262,-37.673302,144.843002,RSE,MEL
52138,sydney,melbourne,Virgin Australia,-33.869,151.262,-38.039398,144.468994,RSE,AVV
52139,sydney,melbourne,Virgin Australia,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
52140,sydney,melbourne,Virgin Australia,-33.869,151.262,-37.7281,144.901993,RSE,MEB
52164,sydney,perth,Virgin Australia,-33.869,151.262,-31.94029999,115.9670029,RSE,PER
52165,sydney,perth,Virgin Australia,-33.869,151.262,-32.09749985,115.8809967,RSE,JAD
53477,sydney,adelaide,All Airlines,-33.869,151.262,-34.945,138.531006,RSE,ADL
53489,sydney,albury,All Airlines,-33.869,151.262,-36.06779861,146.9579926,RSE,ABX
53499,sydney,armidale,All Airlines,-33.869,151.262,-30.52809906,151.6170044,RSE,ARM
53509,sydney,ballina,All Airlines,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
53537,sydney,brisbane,All Airlines,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
53538,sydney,brisbane,All Airlines,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
53556,sydney,cairns,All Airlines,-33.869,151.262,-16.88579941,145.7550049,RSE,CNS
53561,sydney,coffs harbour,All Airlines,-33.869,151.262,-30.32060051,153.1159973,RSE,CFS
53566,sydney,dubbo,All Airlines,-33.869,151.262,-32.21670151,148.5749969,RSE,DBO
53580,sydney,gold coast,All Airlines,-33.869,151.262,-28.1644001,153.5050049,RSE,OOL
53591,sydney,hobart,All Airlines,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
53596,sydney,launceston,All Airlines,-33.869,151.262,-41.54529953,147.2140045,RSE,LST
53625,sydney,melbourne,All Airlines,-33.869,151.262,-37.673302,144.843002,RSE,MEL
53626,sydney,melbourne,All Airlines,-33.869,151.262,-38.039398,144.468994,RSE,AVV
53627,sydney,melbourne,All Airlines,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
53628,sydney,melbourne,All Airlines,-33.869,151.262,-37.7281,144.901993,RSE,MEB
53652,sydney,perth,All Airlines,-33.869,151.262,-31.94029999,115.9670029,RSE,PER
53653,sydney,perth,All Airlines,-33.869,151.262,-32.09749985,115.8809967,RSE,JAD
53661,sydney,wagga wagga,All Airlines,-33.869,151.262,-35.16529846,147.4660034,RSE,WGA
54566,sydney,adelaide,Jetstar,-33.869,151.262,-34.945,138.531006,RSE,ADL
54578,sydney,ballina,Jetstar,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
54606,sydney,brisbane,Jetstar,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
54607,sydney,brisbane,Jetstar,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
54625,sydney,cairns,Jetstar,-33.869,151.262,-16.88579941,145.7550049,RSE,CNS
54639,sydney,gold coast,Jetstar,-33.869,151.262,-28.1644001,153.5050049,RSE,OOL
54650,sydney,hamilton island,Jetstar,-33.869,151.262,-20.35810089,148.9519959,RSE,HTI
54655,sydney,hobart,Jetstar,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
54660,sydney,launceston,Jetstar,-33.869,151.262,-41.54529953,147.2140045,RSE,LST
54689,sydney,melbourne,Jetstar,-33.869,151.262,-37.673302,144.843002,RSE,MEL
54690,sydney,melbourne,Jetstar,-33.869,151.262,-38.039398,144.468994,RSE,AVV
54691,sydney,melbourne,Jetstar,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
54692,sydney,melbourne,Jetstar,-33.869,151.262,-37.7281,144.901993,RSE,MEB
54716,sydney,perth,Jetstar,-33.869,151.262,-31.94029999,115.9670029,RSE,PER
54717,sydney,perth,Jetstar,-33.869,151.262,-32.09749985,115.8809967,RSE,JAD
55666,sydney,adelaide,Qantas,-33.869,151.262,-34.945,138.531006,RSE,ADL
55678,sydney,ballina,Qantas,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
55706,sydney,brisbane,Qantas,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
55707,sydney,brisbane,Qantas,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
55725,sydney,cairns,Qantas,-33.869,151.262,-16.88579941,145.7550049,RSE,CNS
55739,sydney,gold coast,Qantas,-33.869,151.262,-28.1644001,153.5050049,RSE,OOL
55750,sydney,hamilton island,Qantas,-33.869,151.262,-20.35810089,148.9519959,RSE,HTI
55755,sydney,hobart,Qantas,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
55784,sydney,melbourne,Qantas,-33.869,151.262,-37.673302,144.843002,RSE,MEL
55785,sydney,melbourne,Qantas,-33.869,151.262,-38.039398,144.468994,RSE,AVV
55786,sydney,melbourne,Qantas,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
55787,sydney,melbourne,Qantas,-33.869,151.262,-37.7281,144.901993,RSE,MEB
55811,sydney,perth,Qantas,-33.869,151.262,-31.94029999,115.9670029,RSE,PER
55812,sydney,perth,Qantas,-33.869,151.262,-32.09749985,115.8809967,RSE,JAD
56365,sydney,albury,QantasLink,-33.869,151.262,-36.06779861,146.9579926,RSE,ABX
56375,sydney,armidale,QantasLink,-33.869,151.262,-30.52809906,151.6170044,RSE,ARM
56385,sydney,ballina,QantasLink,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
56392,sydney,coffs harbour,QantasLink,-33.869,151.262,-30.32060051,153.1159973,RSE,CFS
56397,sydney,dubbo,QantasLink,-33.869,151.262,-32.21670151,148.5749969,RSE,DBO
56402,sydney,hobart,QantasLink,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
56407,sydney,launceston,QantasLink,-33.869,151.262,-41.54529953,147.2140045,RSE,LST
56417,sydney,wagga wagga,QantasLink,-33.869,151.262,-35.16529846,147.4660034,RSE,WGA
56499,sydney,albury,Regional Express,-33.869,151.262,-36.06779861,146.9579926,RSE,ABX
56509,sydney,armidale,Regional Express,-33.869,151.262,-30.52809906,151.6170044,RSE,ARM
56519,sydney,ballina,Regional Express,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
56526,sydney,dubbo,Regional Express,-33.869,151.262,-32.21670151,148.5749969,RSE,DBO
56531,sydney,wagga wagga,Regional Express,-33.869,151.262,-35.16529846,147.4660034,RSE,WGA
57793,sydney,adelaide,Virgin Australia,-33.869,151.262,-34.945,138.531006,RSE,ADL
57805,sydney,ballina,Virgin Australia,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
57833,sydney,brisbane,Virgin Australia,-33.869,151.262,-27.38419914,153.1170044,RSE,BNE
57834,sydney,brisbane,Virgin Australia,-33.869,151.262,-27.57029915,153.0079956,RSE,ACF
57852,sydney,cairns,Virgin Australia,-33.869,151.262,-16.88579941,145.7550049,RSE,CNS
57857,sydney,coffs harbour,Virgin Australia,-33.869,151.262,-30.32060051,153.1159973,RSE,CFS
57871,sydney,gold coast,Virgin Australia,-33.869,151.262,-28.1644001,153.5050049,RSE,OOL
57882,sydney,hamilton island,Virgin Australia,-33.869,151.262,-20.35810089,148.9519959,RSE,HTI
57887,sydney,hobart,Virgin Australia,-33.869,151.262,-42.83610153,147.5099945,RSE,HBA
57892,sydney,launceston,Virgin Australia,-33.869,151.262,-41.54529953,147.2140045,RSE,LST
57921,sydney,melbourne,Virgin Australia,-33.869,151.262,-37.673302,144.843002,RSE,MEL
57922,sydney,melbourne,Virgin Australia,-33.869,151.262,-38.039398,144.468994,RSE,AVV
57923,sydney,melbourne,Virgin Australia,-33.869,151.262,-37.97579956,145.102005,RSE,MBW
57924,sydney,melbourne,Virgin Australia,-33.869,151.262,-37.7281,144.901993,RSE,MEB
57948,sydney,perth,Virgin Australia,-33.869,151.262,-31.94029999,115.9670029,RSE,PER
57949,sydney,perth,Virgin Australia,-33.869,151.262,-32.09749985,115.8809967,RSE,JAD
59301,sydney,adelaide,All Airlines,-33.869,151.262,-34.945,138.531006,RSE,ADL
59313,sydney,albury,All Airlines,-33.869,151.262,-36.06779861,146.9579926,RSE,ABX
59323,sydney,armidale,All Airlines,-33.869,151.262,-30.52809906,151.6170044,RSE,ARM
59333,sydney,ballina,All Airlines,-33.869,151.262,-28.83390045,153.5619965,RSE,BNK
